nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown,yr,ghat,hhat
39999,39574,134974,60,30780,5,13,0,1,1,0,0,1,1,39574,35247.01694614372,.281172897881849
9200,8400,22900,29,39321,2,12,1,1,1,0,0,1,1,8400,15512.56161490091,.633405537774418
9200,8400,22900,29,39321,2,12,1,1,1,0,0,1,1,8400,15512.56161490091,.633405537774418
0,0,0,41,11202,2,9,0,0,0,0,0,0,0,0,-1477.143298436577,.0596949615610795
0,0,0,41,11202,2,9,0,0,0,0,0,0,0,0,-1477.143298436577,.0596949615610795
0,0,0,41,11202,2,9,0,0,0,0,0,0,0,0,-1477.143298436577,.0596949615610795
4,-996,128004,29,49725,4,15,0,1,0,0,0,0,1,-996,10771.70686620665,.4693087627499569
11,-5989,25011,36,118599,4,14,0,1,1,0,0,0,1,-5989,11549.0794613236,.5991487199708719
2000,500,45500,60,2550,2,8,0,0,0,0,0,0,1,500,5110.054194071132,.0195312617754699
2000,500,45500,60,2550,2,8,0,0,0,0,0,0,1,500,5110.054194071132,.0195312617754699
16000,32000,128179,29,56844,1,1,1,0,0,1,1,1,1,26103.80157883788,53602.6360010643,.7437222422088442
42499,41999,69999,38,51798,2,14,0,0,0,0,0,0,1,41999,14156.47261405357,.4842435194307629
0,0,0,31,11451,4,10,0,0,0,0,0,0,0,0,-3453.091359791991,.0355926046345856
0,0,0,31,11451,4,10,0,0,0,0,0,0,0,0,-3453.091359791991,.0355926046345856
249,249,249,42,40035,7,12,0,1,1,0,0,0,0,249,-4537.396873632589,.3570220763808449
249,249,249,42,40035,7,12,0,1,1,0,0,0,0,249,-4537.396873632589,.3570220763808449
969,1934,39409,34,30543,3,14,1,0,0,1,1,0,1,-3962.198421162124,210.4402996047538,.5782092501121926
5318,10074,10074,36,35364,2,18,0,1,0,1,1,0,0,4177.801578837876,2449.901699455751,.3136778978780621
28847,34047,43547,33,66939,6,12,0,1,1,1,1,0,1,28150.80157883788,10957.20256385689,.6452646925842497
189,-4811,-4811,43,23463,1,16,0,0,0,0,0,0,0,-4811,-1256.839966831684,.2734485536629818
0,0,500,43,7140,3,12,0,0,0,0,0,0,0,0,-1658.45730518255,.0798873449276451
46000,93300,390300,50,28908,3,13,1,1,1,0,0,1,1,93300,28959.00165334063,.4946454281945944
2999,-3001,162999,35,34836,5,14,1,1,1,0,0,0,1,-3001,-2562.554637687509,.5971678785103892
1949,-2051,2949,35,33759,3,13,0,1,1,0,0,0,1,-2051,-911.1565632254462,.3902483395830691
1949,-2051,2949,35,33759,3,13,0,1,1,0,0,0,1,-2051,-911.1565632254462,.3902483395830691
212700,210800,254000,25,50100,1,16,0,0,0,0,0,0,1,210800,12324.28324812242,.3557839047193669
38000,37000,37050,30,80250,1,14,1,0,0,1,1,0,0,31103.80157883788,16950.23083287357,.6685524211651123
700,2760,42760,32,28560,4,18,0,1,0,0,0,1,1,2760,15113.77970395914,.300131145903748
700,2760,42760,32,28560,4,18,0,1,0,0,0,1,1,2760,15113.77970395914,.300131145903748
700,2760,42760,32,28560,4,18,0,1,0,0,0,1,1,2760,15113.77970395914,.300131145903748
1500,200,1950,31,39672,4,16,0,1,1,1,0,0,0,-5696.198421162124,-5083.148370985475,.3357729453146627
1500,200,1950,31,39672,4,16,0,1,1,1,0,0,0,-5696.198421162124,-5083.148370985475,.3357729453146627
1500,200,1950,31,39672,4,16,0,1,1,1,0,0,0,-5696.198421162124,-5083.148370985475,.3357729453146627
500,200,40200,31,24006,2,11,0,1,0,1,1,0,1,-5696.198421162124,-406.5309493661792,.2340259465209784
500,200,40200,31,24006,2,11,0,1,0,1,1,0,1,-5696.198421162124,-406.5309493661792,.2340259465209784
20,20,10020,30,19980,5,9,0,1,1,0,0,0,1,20,-4177.871427628781,.1350773609356924
10000,14910,14910,39,15300,6,16,0,1,0,0,0,1,0,14910,20743.47316397089,.1357263202795125
0,0,0,25,11865,5,12,0,1,1,0,0,0,0,0,-5616.805912517699,.0636130847791647
0,0,0,25,11865,5,12,0,1,1,0,0,0,0,0,-5616.805912517699,.0636130847791647
0,0,0,25,11865,5,12,0,1,1,0,0,0,0,0,-5616.805912517699,.0636130847791647
5109,-10391,-1841,30,3207,1,17,0,0,0,0,0,0,0,-10391,-2148.901854914851,.0354037739501999
13000,22350,137650,37,55560,4,13,0,1,1,0,0,1,1,22350,37800.60814767957,.4827694328872559
13000,22350,137650,37,55560,4,13,0,1,1,0,0,1,1,22350,37800.60814767957,.4827694328872559
60550,61000,85000,32,59667,2,18,0,1,1,1,1,0,1,55103.80157883788,5100.139733342793,.512238857012411
149,5709,5709,35,28407,4,11,0,1,1,1,1,0,0,-187.1984211621239,-4690.821572760371,.2326155580421643
18,-1597,38903,39,32139,5,13,0,1,1,1,1,0,1,-7493.198421162124,-2041.502439689513,.3352311811893646
742,-8388,2212,28,28530,3,12,0,1,1,0,0,1,1,-8388,13476.64540299602,.2811000325615978
61788,61788,99288,45,34488,4,12,0,1,1,1,1,0,1,55891.80157883788,-267.7227448918191,.3685072002956113
0,0,0,38,21600,1,14,0,0,0,0,0,0,0,0,-1256.839966831684,.2065800844252582
0,0,0,38,21600,1,14,0,0,0,0,0,0,0,0,-1256.839966831684,.2065800844252582
500,500,24000,40,62745,7,11,1,1,1,0,0,0,1,500,3980.45906272767,.5134731103751997
500,500,24000,40,62745,7,11,1,1,1,0,0,0,1,500,3980.45906272767,.5134731103751997
237,-4918,-918,42,28377,4,12,0,1,1,0,0,0,1,-4918,-2297.177002653312,.3243843987905665
11000,26900,51900,37,49650,5,16,0,1,1,0,0,1,1,26900,30326.61798680139,.5131698196175122
4100,18300,103300,60,38337,5,12,0,1,0,1,1,1,1,12403.80157883788,51245.54191619271,.4212024242939162
2799,-5701,30199,49,16950,3,14,0,1,0,0,0,0,1,-5701,3184.3573612948,.1975897256351123
2799,-5701,30199,49,16950,3,14,0,1,0,0,0,0,1,-5701,3184.3573612948,.1975897256351123
37649,-84151,-48188,58,13074,1,11,0,0,0,0,0,0,1,-84151,5373.337800181888,.0891472645655914
49033,79328,161003,48,88596,1,16,1,0,0,1,1,1,1,73431.80157883788,103708.6187214207,.7156573896498638
49033,79328,161003,48,88596,1,16,1,0,0,1,1,1,1,73431.80157883788,103708.6187214207,.7156573896498638
5049,3049,29529,39,16614,8,10,1,0,0,1,0,0,1,-2847.198421162124,-1518.013064429789,.4115506546115444
5049,3049,29529,39,16614,8,10,1,0,0,1,0,0,1,-2847.198421162124,-1518.013064429789,.4115506546115444
3749,3049,37049,38,26964,4,14,0,1,0,1,1,0,1,-2847.198421162124,560.250018082263,.3093995071891923
122,-768,6832,33,27486,4,10,0,1,0,0,0,0,1,-768,-1118.913146686268,.2713107012849207
2600,2600,42550,34,53760,5,14,0,0,0,0,0,0,1,2600,13111.20624312357,.4881841569715489
200,-5900,37885,40,40800,1,18,1,0,0,0,0,0,1,-5900,11596.64669902439,.5546590567968801
2600,2600,2600,25,4944,1,18,0,0,0,0,0,0,0,2600,-1348.838359693025,.0466517574328495
5021,5021,55021,54,9600,3,12,0,1,0,0,0,0,1,5021,3449.906562740573,.1122725641057293
5021,5021,55021,54,9600,3,12,0,1,0,0,0,0,1,5021,3449.906562740573,.1122725641057293
200,200,21200,38,43209,3,14,0,1,0,0,0,0,1,200,10420.80475329675,.4670296889118311
400,200,4200,47,20400,6,12,0,1,0,0,0,0,1,200,616.2478650031956,.2131711726527044
2000,4000,305000,29,25059,7,8,0,1,1,1,1,0,1,-1896.198421162124,-4482.845540317493,.2444853857524425
500,-4500,5025,27,28560,1,12,0,0,0,0,0,0,0,-4500,-429.0235466501618,.2506798217862872
30198,60196,267050,44,97887,4,16,0,1,1,1,1,1,1,54299.80157883788,69613.38311749081,.5971293052164819
0,0,3000,27,12240,4,6,0,1,0,0,0,0,1,0,-1944.07655520476,.0670183595975124
0,0,3000,27,12240,4,6,0,1,0,0,0,0,1,0,-1944.07655520476,.0670183595975124
0,-5000,170000,56,41466,4,12,0,1,1,0,0,0,1,-5000,-577.7567617572743,.450336165462633
0,-5000,170000,56,41466,4,12,0,1,1,0,0,0,1,-5000,-577.7567617572743,.450336165462633
479,43959,76959,45,37893,2,12,0,1,1,1,1,0,1,38062.80157883788,2171.44670271081,.4192594699220695
0,2500,42500,51,10800,1,9,0,0,0,1,1,0,1,-3396.198421162124,2732.874125237731,.0931847033572551
12200,52475,102475,44,68352,5,12,0,1,0,1,1,1,1,46578.80157883788,61109.58777746461,.6957116483610583
12200,52475,102475,44,68352,5,12,0,1,0,1,1,1,1,46578.80157883788,61109.58777746461,.6957116483610583
21075,31075,70175,59,36342,1,13,1,0,0,1,1,0,1,25178.80157883788,15139.00035364028,.6374299626364094
21075,31075,70175,59,36342,1,13,1,0,0,1,1,0,1,25178.80157883788,15139.00035364028,.6374299626364094
549,549,71349,39,39366,2,1,0,1,1,0,0,0,1,549,2051.085965215123,.4939876451725987
500,-2550,-1050,37,35070,5,12,0,0,0,1,1,1,1,-8446.198421162124,26718.54333311881,.4011151222610125
500,-2550,-1050,37,35070,5,12,0,0,0,1,1,1,1,-8446.198421162124,26718.54333311881,.4011151222610125
14348,23198,66998,38,55992,5,14,0,1,1,1,0,1,1,17301.80157883788,37615.86574017914,.4872489687364356
2100,398,398,37,20781,2,9,0,1,0,0,0,0,0,398,-1477.143298436577,.15248625790524
12100,11900,77900,59,42858,3,12,0,1,0,0,0,0,1,11900,36145.04190247069,.4182229484722048
12100,11900,77900,59,42858,3,12,0,1,0,0,0,0,1,11900,36145.04190247069,.4182229484722048
6500,6500,43012,48,79311,1,18,1,1,0,1,0,0,0,603.8015788378761,34538.44812897433,.573155962447585
6500,6500,43012,48,79311,1,18,1,1,0,1,0,0,0,603.8015788378761,34538.44812897433,.573155962447585
8025,16025,119704,29,74070,1,18,0,0,0,1,1,1,1,10128.80157883788,63180.1487786315,.6398461291531895
2200,-5250,18200,31,28272,1,16,1,0,0,1,0,0,1,-11146.19842116212,552.9338975511488,.5556538728015932
400,-3450,-3450,36,14559,3,12,1,1,1,0,0,0,0,-3450,-4275.939924636858,.4353220043769899
34347,39354,117254,61,70557,2,12,0,1,0,0,0,1,1,39354,97521.6903760827,.4304163310637691
40365,123365,213365,56,42417,3,8,0,1,1,1,1,1,1,117468.8015788379,38076.75056873089,.4286365015727365
0,0,35000,32,36210,4,10,0,1,1,0,0,0,1,0,-3664.5834398793,.3782754054137082
85,-4915,-3582,33,20736,1,13,1,0,0,0,0,0,0,-4915,-2488.599286919046,.4870676037323012
85,-4915,-3582,33,20736,1,13,1,0,0,0,0,0,0,-4915,-2488.599286919046,.4870676037323012
0,-1203,187,51,9720,6,3,0,1,0,0,0,0,0,-1203,-1793.930958577332,.0510613162227549
0,-2600,1343,39,7560,2,16,0,0,0,0,0,0,0,-2600,-1256.839966831684,.0457033540043848
1284,-7606,17894,49,26400,2,10,0,1,0,0,0,1,1,-7606,32775.27338209807,.2543514239138279
3949,23949,64949,46,54585,4,16,1,1,1,0,0,1,1,23949,42926.82365312413,.6859407864477766
3949,23949,64949,46,54585,4,16,1,1,1,0,0,1,1,23949,42926.82365312413,.6859407864477766
3949,23949,64949,46,54585,4,16,1,1,1,0,0,1,1,23949,42926.82365312413,.6859407864477766
350,100,100,44,12648,2,12,0,1,0,0,0,0,0,100,-1256.839966831684,.1475930503083457
0,0,0,38,30600,1,18,0,1,0,0,0,0,0,0,1263.101836654835,.2644812196396857
0,0,0,38,30600,1,18,0,1,0,0,0,0,0,0,1263.101836654835,.2644812196396857
0,-1400,1900,35,30000,6,12,0,1,1,0,0,0,0,-1400,-4816.828631885764,.3069247425006799
0,-1400,1900,35,30000,6,12,0,1,1,0,0,0,0,-1400,-4816.828631885764,.3069247425006799
24099,22635,36635,41,56220,2,17,0,1,1,1,1,0,1,16738.80157883788,8955.076136056065,.419389499894483
0,0,0,46,5589,2,12,0,0,0,0,0,0,0,0,-1000.942095150915,.039673419329621
0,0,0,46,5589,2,12,0,0,0,0,0,0,0,0,-1000.942095150915,.039673419329621
3406,-3244,2756,25,16266,2,13,0,1,1,0,0,0,0,-3244,-4426.687042364963,.1153549404944803
500,-2000,-2000,32,47391,3,13,0,1,1,0,0,0,1,-2000,-813.7486512003127,.4169771664235994
20,20,19020,49,7500,4,14,0,0,0,0,0,0,1,20,2316.118921987628,.0627662531088606
6500,8500,9000,52,19638,1,10,1,0,0,1,1,0,0,2603.801578837876,556.0287062867862,.3526016815130905
6500,8500,9000,52,19638,1,10,1,0,0,1,1,0,0,2603.801578837876,556.0287062867862,.3526016815130905
10500,11887,96887,45,71118,12,13,1,1,1,1,1,1,1,5990.801578837876,63276.88951528772,.7900630215573962
10500,11887,96887,45,71118,12,13,1,1,1,1,1,1,1,5990.801578837876,63276.88951528772,.7900630215573962
2600,-6400,-3200,45,50025,2,12,0,1,1,0,0,0,1,-6400,9631.71528121737,.5063592383639096
5,-995,1430,29,15555,2,9,0,0,0,0,0,0,0,-995,-2183.235582133951,.0669523615053973
599,599,10599,39,47937,4,12,0,1,1,0,0,0,1,599,-486.4625266491495,.4465286484146273
3000,6200,93700,41,28392,4,12,0,1,1,0,0,1,1,6200,21491.64870690783,.300721517132399
2000,-9050,-8550,26,11100,1,18,0,0,0,0,0,0,0,-9050,-1348.838359693025,.0731413415347442
49,49,49,52,13773,3,10,0,0,0,0,0,0,0,49,697.4772543687099,.1005774602258211
800,800,3800,31,23235,1,14,1,0,0,1,0,0,0,-5096.198421162124,-2488.599286919046,.5234789178684773
2000,2000,73000,64,26826,1,12,0,0,0,0,0,0,1,2000,21187.55932929651,.1881573460173317
2000,2000,73000,64,26826,1,12,0,0,0,0,0,0,1,2000,21187.55932929651,.1881573460173317
30280,34280,34280,37,74850,3,12,1,1,1,1,1,0,0,28383.80157883788,-447.0548406630898,.6399623893595319
3050,50,21550,44,41298,4,17,0,1,1,1,0,0,1,-5846.198421162124,1302.097379028799,.4680620417599267
300,3300,3800,44,20646,1,12,1,0,0,1,1,0,0,-2596.198421162124,-1596.537398835879,.5250014553140203
300,3300,3800,44,20646,1,12,1,0,0,1,1,0,0,-2596.198421162124,-1596.537398835879,.5250014553140203
1000,-2000,84000,39,62130,5,18,0,1,0,0,0,0,1,-2000,29632.22817066463,.5408714875498158
600,-1087,18913,29,10791,4,12,1,1,0,1,0,0,1,-6983.198421162124,-1877.500415955224,.3956614538758521
5000,5900,56400,44,37530,4,14,0,1,0,1,1,0,1,3.80157883787615,2708.759761966641,.4375001374242388
800,-21700,-12750,38,42378,4,14,0,1,1,0,0,0,1,-21700,-1965.050721328027,.4670296889118311
26200,26200,95700,59,28284,2,12,0,1,0,0,0,0,1,26200,13330.1880417601,.2506035393954792
11500,4500,8000,30,43314,2,16,1,1,1,1,0,0,0,-1396.198421162124,-2762.310251902922,.5792841382173136
9699,8599,10599,31,42330,4,12,0,1,1,0,0,0,0,8599,-5083.148370985475,.3192263306117645
12499,4499,4999,37,39000,2,12,0,0,0,0,0,0,1,4499,7816.438012377822,.4654692347820112
799,-13201,-9201,27,54708,2,18,1,1,1,1,1,0,0,-19097.19842116212,-3343.965353222737,.5727914564179466
899,-5901,41599,52,67746,3,18,1,1,1,0,0,0,1,-5901,33120.08257851998,.649097311570896
1799,1399,4649,32,24108,1,18,0,0,0,0,0,1,0,1399,15201.11791253849,.2578293656284592
4000,5000,8857,33,11112,1,14,0,0,0,1,1,0,0,-896.1984211621239,-2148.901854914851,.1041677203559442
500,-600,69400,60,3888,2,12,0,1,0,0,0,0,1,-600,6946.956100536449,.0394915365390473
8450,8100,429100,50,84600,7,16,1,1,1,0,0,0,1,8100,43863.91188558085,.6231720998553864
50,50,50,29,54060,3,14,1,1,1,0,0,0,0,50,-2026.79834154982,.5619253535796049
17400,94400,159400,55,51000,3,14,0,1,0,1,1,0,1,88503.80157883788,29595.24977863397,.4691624448905085
288500,287746,327746,62,57159,2,12,0,1,0,0,0,1,1,287746,112227.775027573,.3330141445376832
66249,59549,95849,44,52182,5,12,0,1,0,0,0,0,1,59549,11701.77048300469,.5088650752388866
0,0,0,41,4050,2,12,0,0,0,0,0,0,0,0,-1256.839966831684,.0418185176270519
1000,-4500,350,28,45360,1,18,0,0,0,0,0,0,0,-4500,6780.594187521754,.3129984300658807
0,-1240,-740,36,7197,4,12,0,0,0,0,0,0,0,-1240,-2526.695744489722,.0617099993349282
0,-1240,-740,36,7197,4,12,0,0,0,0,0,0,0,-1240,-2526.695744489722,.0617099993349282
11800,14950,52229,35,30480,1,16,1,0,0,1,1,0,1,9053.801578837876,5652.271363839129,.6184029972743317
26000,26000,370000,46,60396,3,16,0,1,0,0,0,0,1,26000,32226.82328053455,.493861506546815
270,-2460,-2460,36,40725,4,17,0,1,1,1,1,0,1,-8356.198421162124,1302.097379028799,.4677641778747954
20,-7055,-3705,31,5232,1,17,0,0,0,0,0,0,0,-7055,-2148.901854914851,.0354037739501999
13374,13374,64474,50,39240,3,9,1,1,0,1,0,0,1,7477.801578837876,9966.255250820834,.5819718898152474
8510,18310,40210,34,15756,3,12,0,1,1,1,1,0,1,12413.80157883788,-2983.096324573181,.1750025087938771
6400,4070,83070,30,34842,2,16,1,1,1,1,1,1,1,-1826.198421162124,14302.28761171643,.60188149647567
46700,81700,231700,29,86505,3,18,0,1,0,1,1,1,1,75803.80157883788,64989.75099248119,.6327829545727229
46700,81700,231700,29,86505,3,18,0,1,0,1,1,1,1,75803.80157883788,64989.75099248119,.6327829545727229
14999,13349,71349,33,53700,4,12,0,1,1,0,0,0,0,13349,-3957.909236074481,.3366598095880014
14999,13349,71349,33,53700,4,12,0,1,1,0,0,0,0,13349,-3957.909236074481,.3366598095880014
24999,24999,224999,49,63396,3,16,0,1,0,0,0,0,1,24999,34996.45769378464,.5079137945455581
0,0,0,60,5520,1,13,0,0,0,0,0,0,0,0,4737.868269555069,.0232050114449614
469,-2736,2264,30,39957,4,16,0,1,0,0,0,0,0,-2736,309.799903614007,.3357729453146627
27048,43848,63848,40,50364,4,12,1,1,1,0,0,1,1,43848,26904.5148619408,.6827963152191369
25,-2225,39025,60,22440,2,12,0,1,1,0,0,0,1,-2225,1662.384944736502,.1790511058349693
1116,5866,11108,31,20922,1,16,1,0,0,1,1,1,0,-30.19842116212385,12774.68172904613,.4756222811114536
2200,2000,59800,41,12588,2,13,0,0,0,0,0,0,1,2000,952.2478641496987,.12235725358789
2200,2000,59800,41,12588,2,13,0,0,0,0,0,0,1,2000,952.2478641496987,.12235725358789
2200,2000,59800,41,12588,2,13,0,0,0,0,0,0,1,2000,952.2478641496987,.12235725358789
1958,2140,9440,35,32244,2,12,0,1,1,1,1,1,1,-3756.198421162124,17547.64691938496,.3409284894172606
17100,44100,75400,39,44529,1,18,1,0,0,1,1,0,1,38203.80157883788,15102.80681030607,.5764888565561799
31,-3969,-3170,42,25281,5,12,0,1,0,0,0,0,0,-3969,-1938.969266543773,.2639802779682446
0,-16000,-13800,50,33690,1,12,1,0,0,1,0,0,0,-21896.19842116212,5224.101196980243,.6077606271061976
3009,2309,5659,26,15228,2,12,0,0,0,1,1,0,0,-3587.198421162124,-2148.901854914851,.1214307567901877
52980,109230,208230,35,86412,4,16,0,1,1,1,1,1,1,103333.8015788379,49033.16546390753,.6105922450534255
20620,69870,130970,61,52806,3,12,0,1,0,0,0,1,1,69870,78468.45606220578,.3545864136629037
150,-8550,-3175,30,10560,5,12,0,1,0,0,0,0,1,-8550,-1775.23991452357,.0994684245083847
150,-8550,-3175,30,10560,5,12,0,1,0,0,0,0,1,-8550,-1775.23991452357,.0994684245083847
0,-600,20550,55,7989,2,11,0,0,0,0,0,0,1,-600,3794.677920019538,.0277148699777238
0,-600,20550,55,7989,2,11,0,0,0,0,0,0,1,-600,3794.677920019538,.0277148699777238
0,0,0,51,20400,1,12,1,0,0,1,0,0,0,-5896.198421162124,776.3320378916791,.5057762040845998
0,0,0,51,20400,1,12,1,0,0,1,0,0,0,-5896.198421162124,776.3320378916791,.5057762040845998
0,0,8000,32,12960,3,12,0,1,0,0,0,0,1,0,-669.5645446438543,.1045922568724656
400,400,27000,60,23244,1,12,0,0,0,0,0,0,1,400,6946.956100536449,.1919821824230324
400,400,27000,60,23244,1,12,0,0,0,0,0,0,1,400,6946.956100536449,.1919821824230324
100,100,100,25,7044,4,5,0,1,0,0,0,0,0,100,-3453.091359791991,-.0140301641893666
37400,60400,167749,64,31254,4,12,1,0,0,0,0,1,1,60400,44825.08040582724,.488534614492025
37400,60400,167749,64,31254,4,12,1,0,0,0,0,1,1,60400,44825.08040582724,.488534614492025
37400,60400,167749,64,31254,4,12,1,0,0,0,0,1,1,60400,44825.08040582724,.488534614492025
10250,8675,14675,44,55230,3,16,1,1,1,0,0,1,1,8675,38681.92051882217,.6885736337429526
170,-1030,36954,38,26382,4,12,0,1,0,0,0,0,1,-1030,507.5554950101518,.2853289589696022
170,-1030,36954,38,26382,4,12,0,1,0,0,0,0,1,-1030,507.5554950101518,.2853289589696022
170,-1030,36954,38,26382,4,12,0,1,0,0,0,0,1,-1030,507.5554950101518,.2853289589696022
0,0,200,40,7461,6,12,0,0,0,0,0,0,0,0,-2795.160287767449,.0473347010502389
560,2160,7993,30,23070,1,12,0,0,0,1,1,0,0,-3736.198421162124,-2148.901854914851,.1877345804323419
75,-1925,-2925,57,14232,1,9,0,0,0,0,0,0,1,-1925,5373.337800181888,.125602848882106
100,-9680,6416,28,15450,2,16,1,0,0,1,1,0,0,-15576.19842116212,-2488.599286919046,.4127481761725291
400,-4100,26900,45,27648,3,8,0,1,1,0,0,0,1,-4100,-226.1191791102495,.2768615180035982
6485,20685,23210,48,40641,1,12,0,0,0,0,0,1,1,20685,41851.83291725497,.4651353303303055
2499,-87501,-28101,58,72150,2,14,0,1,0,1,0,0,1,-93397.19842116212,62802.32291008672,.5582875805471256
2499,-87501,-28101,58,72150,2,14,0,1,0,1,0,0,1,-93397.19842116212,62802.32291008672,.5582875805471256
2000,2000,28000,54,59346,2,11,0,1,0,0,0,0,1,2000,42024.86626409461,.3518106471861103
8500,-5000,48000,26,44442,3,15,1,1,1,1,1,0,1,-10896.19842116212,-1818.895566123027,.6079231666361836
8500,-5000,48000,26,44442,3,15,1,1,1,1,1,0,1,-10896.19842116212,-1818.895566123027,.6079231666361836
9000,9000,33203,50,35754,2,12,1,0,0,1,0,0,1,3103.801578837876,9088.58727830966,.5495674042560286
5000,4100,55025,52,20700,1,16,1,0,0,0,0,0,0,4100,776.3320378916791,.4417489506583537
5000,4100,55025,52,20700,1,16,1,0,0,0,0,0,0,4100,776.3320378916791,.4417489506583537
5000,4100,55025,52,20700,1,16,1,0,0,0,0,0,0,4100,776.3320378916791,.4417489506583537
25600,45600,273700,45,63288,5,16,1,1,1,1,1,0,1,39703.80157883788,15830.64428824825,.670994691864329
450,-550,-550,43,20529,1,12,1,0,0,0,0,0,0,-550,-1596.537398835879,.5250014553140203
450,-550,-550,43,20529,1,12,1,0,0,0,0,0,0,-550,-1596.537398835879,.5250014553140203
450,-550,-550,43,20529,1,12,1,0,0,0,0,0,0,-550,-1596.537398835879,.5250014553140203
450,-550,-550,43,20529,1,12,1,0,0,0,0,0,0,-550,-1596.537398835879,.5250014553140203
6110,6110,130610,52,66000,3,14,0,1,1,1,0,0,1,213.8015788378761,30286.59745686408,.5878368443937956
64450,49450,279050,51,105396,1,16,0,1,0,0,0,0,1,49450,68400.57289003901,.3749865234367269
199,-6051,96649,45,25353,1,12,0,0,0,1,1,0,1,-11947.19842116212,4288.687977507964,.2783459937556101
111,111,21861,30,13440,3,16,0,0,0,0,0,0,1,111,-1228.864317060212,.0867580783310333
5,5,5,44,27720,5,13,0,1,1,0,0,0,0,5,-4707.95517172802,.3065237514428711
0,0,0,25,5820,4,12,0,1,0,0,0,0,0,0,-3418.757632572891,.0394985443645853
0,0,0,25,5820,4,12,0,1,0,0,0,0,0,0,-3418.757632572891,.0394985443645853
0,24500,24500,53,60741,3,12,0,1,1,1,1,0,0,18603.80157883788,11616.48039653152,.3805445801748401
650,-4631,-4631,33,31536,6,14,0,1,1,0,0,0,0,-4631,-5708.890519968933,.290352510122342
0,0,0,58,16500,1,18,0,0,0,0,0,0,0,0,3756.493144840031,.0476372298825138
11000,12900,77300,46,88980,3,16,1,1,1,1,1,0,1,7003.801578837876,25816.67976628599,.7014492440863556
830,-1720,21280,42,41607,3,16,1,1,1,1,1,1,1,-7616.198421162124,27301.28156831261,.6388553293198606
830,-1720,21280,42,41607,3,16,1,1,1,1,1,1,1,-7616.198421162124,27301.28156831261,.6388553293198606
830,-1720,21280,42,41607,3,16,1,1,1,1,1,1,1,-7616.198421162124,27301.28156831261,.6388553293198606
19999,117999,192499,60,66921,2,12,0,1,1,1,1,1,1,112102.8015788379,64314.06469417676,.6458866902930238
27196,27196,120946,57,49509,1,18,0,0,0,0,0,0,1,27196,36705.7143560777,.3477142896246814
129,-6831,-3481,44,21288,3,12,0,0,0,0,0,0,0,-6831,-1658.45730518255,.2316470372875595
137500,187500,498175,58,62790,1,17,1,0,0,0,0,1,1,187500,89792.14073000904,.6569876495697298
40000,40300,147300,38,49284,2,16,1,1,1,1,1,0,1,34403.80157883788,6404.11546543331,.68851130438354
150,-2150,575,50,24939,6,12,0,0,0,0,0,0,0,-2150,420.8082772214624,.2452843141795825
